time,x0,x1,x2,x3,speed,h
5,0.40647258230761546,0.5935274176923846,0.5500262144759567,0.44997378552404327,0.29999999993333587,1
5.1000000000000005,0.41827557834238116,0.5817244216576188,0.5676100502856485,0.4323899497143515,0.2999999999320026,1
5.2,0.4333366691635328,0.5666633308364672,0.5824984867533215,0.4175015132466786,0.2999999999306698,1
5.3,0.45105541660962084,0.5489445833903791,0.5940979689017912,0.40590203109820877,0.2999999999293366,1
5.4,0.47072543013656765,0.5292745698634325,0.6019460619833412,0.3980539380166587,0.2999999999280032,1
5.5,0.4915625283794406,0.5084374716205595,0.6057298872937662,0.3942701127062338,0.29999999992667,1
5.6000000000000005,0.5127360019887632,0.4872639980112368,0.6052985956589284,0.39470140434107165,0.29999999992533694,1
5.7,0.5334017313907357,0.4665982686092644,0.6006693813152808,0.39933061868471914,0.29999999992400356,1
5.8,0.552735839170779,0.447264160829221,0.5920267964299203,0.40797320357007977,0.29999999992267,1
5.9,0.5699675354660717,0.4300324645339284,0.579715393588091,0.42028460641190907,0.29999999992133664,1
6,0.5844098469249299,0.4155901530750702,0.5642259895689445,0.43577401043105557,0.2999999999200035,1
6.1000000000000005,0.5954870041663957,0.40451299583360434,0.5461760980294678,0.4538239019705323,0.2999999999186703,1
6.2,0.6027573958884482,0.3972426041115517,0.5262853111837204,0.47371468881627965,0.29999999991733733,1
6.3,0.6059311745169825,0.3940688254830175,0.5053466119321403,0.4946533880678597,0.2999999999160041,1
6.4,0.6048818115138895,0.39511818848611047,0.4841947601357888,0.5158052398642112,0.2999999999146707,1
6.5,0.5996511416705725,0.40034885832942746,0.4636730133750156,0.5363269866249843,0.29999999991333753,1
6.6000000000000005,0.5904476952868333,0.40955230471316667,0.4445995089308727,0.5554004910691273,0.299999999912004,1
6.7,0.5776383847258958,0.4223616152741042,0.4277346472335872,0.5722653527664128,0.2999999999106706,1
6.8,0.5617338767763802,0.43826612322361974,0.41375077709707175,0.5862492229029282,0.29999999990933734,1
6.9,0.5433682339789965,0.45663176602100347,0.40320539129350585,0.5967946087064943,0.29999999990800413,1
7,0.5232736365540119,0.4767263634459881,0.3965189010758386,0.6034810989241615,0.299999999906671,1
7.1000000000000005,0.5022511926864744,0.4977488073135256,0.3939578757078646,0.6060421242921354,0.29999999990533777,1
7.2,0.4811390008710023,0.5188609991289976,0.39562441518891367,0.6043755848110863,0.2999999999040044,1
7.3,0.4607787375696649,0.5392212624303351,0.40145207984908504,0.5985479201509151,0.2999999999026711,1
7.4,0.441982102227593,0.558017897772407,0.4112085390892183,0.5887914609107818,0.299999999901338,1
7.5,0.4254984573776535,0.5745015426223464,0.4245048336686973,0.5754951663313027,0.2999999999000049,1
7.6000000000000005,0.41198495392109447,0.5880150460789056,0.4408108822829019,0.5591891177170981,0.29999999989867165,1
7.7,0.4019803325949421,0.5980196674050579,0.45947661423199926,0.5405233857680007,0.2999999998973383,1
7.8,0.3958834460789692,0.6041165539210308,0.4797578856882618,0.5202421143117382,0.29999999989600523,1
7.9,0.39393735799804785,0.6060626420019523,0.5008461463621195,0.49915385363788056,0.2999999998946721,1
8,0.3962196527424848,0.6037803472575152,0.5219006738505911,0.47809932614940887,0.2999999998933388,1
8.1,0.40263934242322164,0.5973606575767784,0.5420820905863496,0.4579179094136505,0.2999999998920056,1
8.2,0.41294049427183405,0.5870595057281659,0.5605858271724325,0.4394141728275675,0.2999999998906722,1
8.3,0.42671243387234103,0.573287566127659,0.576674198025049,0.42332580197495107,0.29999999988933884,1
8.4,0.4434061174541693,0.5565938825458306,0.589705810569824,0.410294189430176,0.29999999988800563,1
8.5,0.4623560205346222,0.5376439794653778,0.5991611355396389,0.40083886446036104,0.29999999988667236,1
8.6,0.4828066702797499,0.5171933297202501,0.6046632189669857,0.3953367810330143,0.2999999998853391,1
8.700000000000001,0.5039427638221283,0.49605723617787173,0.6059927101490633,0.3940072898509367,0.2999999998840057,1
8.8,0.5249216718132597,0.47507832818674045,0.6030966064680726,0.3969033935319274,0.2999999998826727,1
8.9,0.5449070313965376,0.4550929686034623,0.5960903664383213,0.40390963356167886,0.2999999998813395,1
9,0.563102089354956,0.4368979106450441,0.5852533067396194,0.4147466932603807,0.29999999988000625,1
9.1,0.5787814661474848,0.4212185338525153,0.5710174667427188,0.4289825332572812,0.29999999987867276,1
9.200000000000001,0.5913200745022269,0.40867992549777316,0.5539503844630248,0.44604961553697514,0.29999999987733944,1
9.3,0.600218039673304,0.39978196032669594,0.5347324706109502,0.46526752938904975,0.2999999998760062,1
9.4,0.605120627869475,0.3948793721305251,0.5141298827641227,0.48587011723587736,0.2999999998746731,1
9.5,0.6058323883709256,0.3941676116290744,0.49296398108259554,0.5070360189174045,0.29999999987334003,1
9.6,0.6023249455326659,0.3976750544673341,0.4720785832713053,0.5279214167286947,0.29999999987200643,1
9.700000000000001,0.594738130031947,0.4052618699680531,0.452306324231085,0.5476936757689149,0.299999999870673,1
9.8,0.5833744042604327,0.41662559573956737,0.4344354615327888,0.5655645384672112,0.2999999998693397,1
9.9,0.5686868041031505,0.4313131958968494,0.41917845007551585,0.5808215499244841,0.29999999986800613,1
10,0.5512608778274399,0.44873912217256007,0.40714353875814174,0.5928564612418582,0.2999999998666726,1
10.1,0.5317913421213982,0.4682086578786017,0.3988105215152254,0.6011894784847747,0.2999999998653395,1
10.200000000000001,0.5110543859319046,0.48894561406809545,0.39451160944696817,0.6054883905530318,0.2999999998640062,1
10.3,0.4898767262607952,0.5101232737392049,0.394418186611038,0.605581813388962,0.2999999998626729,1
10.4,0.4691026495669444,0.5308973504330556,0.39853397748104324,0.6014660225189568,0.29999999986133974,1
10.5,0.4495603527295378,0.5504396472704621,0.40669489846352536,0.5933051015364748,0.2999999998600066,1
10.6,0.4320289254521142,0.5679710745478858,0.4185755993930182,0.5814244006069818,0.29999999985867337,1
10.700000000000001,0.4172072904147285,0.5827927095852716,0.4337024342164105,0.5662975657835895,0.29999999985733994,1
10.8,0.40568633943235,0.5943136605676501,0.4514723437663576,0.5485276562336424,0.29999999985600645,1
10.9,0.3979253764629309,0.6020746235370691,0.47117689782715755,0.5288231021728425,0.29999999985467324,1
11,0.3942338066080702,0.6057661933919297,0.4920305380117963,0.5079694619882038,0.29999999985334014,1
11.1,0.394758801108031,0.6052411988919689,0.5132018954957821,0.4867981045042179,0.29999999985200687,1
11.200000000000001,0.3994794300888341,0.600520569911166,0.5338469350685542,0.46615306493144576,0.2999999998506737,1
11.3,0.4082074969702845,0.5917925030297155,0.5531426041537314,0.44685739584626855,0.2999999998493403,1
11.4,0.42059504126971725,0.5794049587302829,0.5703196453179523,0.4296803546820476,0.2999999998480071,1
11.5,0.4361482106883526,0.5638517893116474,0.5846932641371292,0.41530673586287087,0.2999999998466738,1
11.6,0.4542469494439561,0.545753050556044,0.5956904297890684,0.40430957021093156,0.29999999984534054,1
11.700000000000001,0.4741697179381128,0.5258302820618872,0.6028727199839874,0.3971272800160126,0.2999999998440071,1
11.8,0.49512225826299006,0.50487774173701,0.6059537994776383,0.3940462005223617,0.299999999842674,1
11.9,0.5162692587576138,0.48373074124238624,0.6048108353538811,0.3951891646461189,0.29999999984134085,1
12,0.536767655247725,0.46323234475227504,0.5994893939854143,0.4005106060145856,0.2999999998400075,1
12.1,0.5558002413538746,0.44419975864612543,0.5902016244462922,0.4097983755537079,0.2999999998386745,1
12.200000000000001,0.5726082479308418,0.42739175206915836,0.577317800797837,0.42268219920216293,0.29999999983734116,1
12.3,0.5865215927989379,0.4134784072010622,0.5613515604303214,0.4386484395696787,0.29999999983600784,1
12.4,0.5969855948058733,0.4030144051941268,0.5429394269611456,0.45706057303885433,0.29999999983467457,1
12.5,0.6035830872138401,0.3964169127861599,0.522815434046947,0.477184565953053,0.29999999983334125,1
12.6,0.6060510488208585,0.39394895117914147,0.5017818617781621,0.4982181382218379,0.29999999983200787,1
12.700000000000001,0.6042910897860586,0.3957089102139415,0.480677252303648,0.5193227476963521,0.29999999983067477,1
12.8,0.5983733741221365,0.4016266258778635,0.46034297980146804,0.539657020198532,0.29999999982934145,1
12.9,0.5885338224775902,0.41146617752240977,0.44158970754561194,0.5584102924543881,0.29999999982800807,1
13,0.5751647067249779,0.42483529327502223,0.42516506931954384,0.5748349306804561,0.2999999998266747,1
13.1,0.5587990113192842,0.4412009886807157,0.4117238636166301,0.5882761363833698,0.2999999998253418,1
13.200000000000001,0.5400891848896859,0.459910815110314,0.4018019488906159,0.5981980511093841,0.2999999998240085,1
13.3,0.5197811291716949,0.480218870828305,0.3957948805701305,0.6042051194298694,0.29999999982267517,1
13.4,0.498684462258871,0.501315537741129,0.39394214151203927,0.6060578584879608,0.29999999982134196,1
13.5,0.4776402416844143,0.5223597583155858,0.3963175945756984,0.6036824054243016,0.29999999982000874,1
13.6,0.45748743411151654,0.5425125658884834,0.4028265379438501,0.59717346205615,0.29999999981867537,1
13.700000000000001,0.43902946838010093,0.5609705316198992,0.4132094805852185,0.5867905194147814,0.2999999998173424,1
13.8,0.4230022053344259,0.5769977946655741,0.42705248734303014,0.57294751265697,0.2999999998160093,1
13.9,0.410044601373447,0.589955398626553,0.44380368122342306,0.5561963187765769,0.29999999981467607,1
14,0.4006732352756023,0.5993267647243977,0.4627952449895871,0.537204755010413,0.2999999998133428,1
14.1,0.39526171383313063,0.6047382861668694,0.4832700449275056,0.5167299550724944,0.2999999998120094,1
14.200000000000001,0.3940257773282904,0.6059742226717096,0.5044118153777809,0.49558818462221915,0.2999999998106762,1
14.3,0.3970146986491382,0.6029853013508618,0.5253777006715129,0.4746222993284872,0.299999999809343,1
14.4,0.40410931893497815,0.595890681065022,0.5453318571259438,0.45466814287405627,0.29999999980800973,1
14.5,0.41502679806409887,0.5849732019359011,0.563478775494344,0.436521224505656,0.29999999980667674,1
14.6,0.429331890596845,0.5706681094031549,0.5790949954092197,0.4209050045907804,0.2999999998053434,1
14.700000000000001,0.4464542976377536,0.5535457023622463,0.5915579474640759,0.4084420525359241,0.29999999980401004,1
14.8,0.4657114028527756,0.5342885971472244,0.6003707730909558,0.3996292269090443,0.29999999980267694,1
14.9,0.48633548622832223,0.5136645137716778,0.6051821327435625,0.39481786725643747,0.2999999998013437,1
15,0.5075043306454453,0.49249566935455463,0.6058002126962162,0.3941997873037838,0.29999999980001013,1
15.1,0.5283740010816274,0.4716259989183726,0.6022003720517717,0.3977996279482283,0.29999999979867664,1
15.200000000000001,0.5481124896368489,0.45188751036315117,0.5945261250964243,0.4054738749035757,0.29999999979734326,1
15.3,0.5659328850629202,0.4340671149370799,0.5830834198380189,0.4169165801619811,0.29999999979601005,1
15.4,0.5811247444316214,0.4188752555683785,0.5683284408244829,0.43167155917551714,0.29999999979467673,1
15.5,0.593082416252243,0.406917583747757,0.5508494225055206,0.4491505774944794,0.2999999997933437,1
15.6,0.6013291858852097,0.39867081411479044,0.5313431981814466,0.4686568018185535,0.29999999979201064,1
15.700000000000001,0.6055362806503495,0.3944637193496505,0.5105874194585591,0.4894125805414409,0.29999999979067743,1
15.8,0.6055359769561142,0.3944640230438859,0.4894095537337012,0.5105904462662989,0.2999999997893442,1
15.9,0.6013282869098717,0.3986717130901283,0.46865389568045906,0.531346104319541,0.299999999788011,1
16,0.593080957835223,0.40691904216477703,0.44914790788494285,0.5508520921150573,0.2999999997866776,1
16.1,0.5811227847155831,0.4188772152844169,0.4316692325237746,0.5683307674762255,0.2999999997853444,1
16.2,0.5659305021757984,0.4340694978242015,0.4169146892245817,0.5830853107754184,0.2999999997840109,1
16.3,0.5481097785771272,0.45189022142287283,0.40547249506645894,0.594527504933541,0.2999999997826777,1
16.4,0.5283710699310351,0.47162893006896495,0.3977988142213157,0.6022011857786843,0.29999999978134434,1
16.5,0.5075012962600672,0.4924987037399327,0.3941995721278995,0.6058004278721004,0.299999999780011,1
16.6,0.4863324695799012,0.5136675304200988,0.39481825920999153,0.6051817407900084,0.29999999977867803,1
16.7,0.46570852420593606,0.534291475794064,0.399630210366037,0.600369789633963,0.2999999997773448,1
16.8,0.44645167175541495,0.553548328244585,0.40844358828890776,0.5915564117110923,0.29999999977601144,1
16.9,0.4293296221649728,0.5706703778350273,0.42090703141394076,0.5790929685860593,0.2999999997746783,1
17,0.41502497751819256,0.5849750224818074,0.43652366159570044,0.5634763384042997,0.29999999977334457,1
17.1,0.40410801885468156,0.5958919811453185,0.4546708930715954,0.5453291069284046,0.29999999977201136,1
17.2,0.39701397086471035,0.6029860291352896,0.47462525299148556,0.5253747470085144,0.29999999977067787,1
17.3,0.39402565085428914,0.6059743491457109,0.4955912239970905,0.5044087760029096,0.2999999997693449,1
17.400000000000002,0.39526219371169097,0.604737806288309,0.5167329589885798,0.4832670410114202,0.29999999976801117,1
17.5,0.4006743023754213,0.5993256976245788,0.5372076037106879,0.4627923962893122,0.29999999976667785,1
17.6,0.4100462131524909,0.5899537868475091,0.5561988986920007,0.44380110130799943,0.2999999997653447,1
17.7,0.4230042975359522,0.5769957024640479,0.5729497209341385,0.42705027906586157,0.29999999976401154,1
17.8,0.4390319575943797,0.5609680424056203,0.5867922680163813,0.4132077319836188,0.2999999997626782,1
17.900000000000002,0.4574902211011234,0.5425097788988765,0.5971746812707379,0.40282531872926214,0.2999999997613449,1
18,0.47764321534052556,0.5223567846594744,0.6036830466454896,0.3963169533545105,0.29999999976001157,1
18.1,0.4986875040308356,0.5013124959691644,0.6060578961522045,0.39394210384779554,0.2999999997586782,1
18.2,0.5197841177932893,0.48021588220671074,0.6042045520356099,0.3957954479643902,0.2999999997573448,1
18.3,0.5400920012136305,0.45990799878636945,0.5981969012769096,0.4018030987230905,0.29999999975601166,1
18.400000000000002,0.5588015430672842,0.4411984569327157,0.5882744499530141,0.41172555004698597,0.29999999975467834,1
18.5,0.5751668529639186,0.42483314703608144,0.5748327748850832,0.4251672251149167,0.2999999997533453,1
18.6,0.5885354976434337,0.41146450235656623,0.5584077532390216,0.4415922467609784,0.29999999975201197,1
18.7,0.5983745114311008,0.4016254885688992,0.5396541987939881,0.46034580120601193,0.29999999975067876,1
18.8,0.6042916438970843,0.39570835610291566,0.5193197565834735,0.48068024341652643,0.2999999997493456,1
18.900000000000002,0.6060509976432197,0.3939490023567804,0.49821509664722413,0.5017849033527758,0.29999999974801245,1
19,0.6035824327878337,0.39641756721216626,0.47718159517506,0.52281840482494,0.2999999997466792,1
19.1,0.5969843632214796,0.4030156367785204,0.45705779149339126,0.5429422085066087,0.2999999997453459,1
19.2,0.5865198331556918,0.4134801668443083,0.43864595814852775,0.5613540418514722,0.2999999997440126,1
19.3,0.5726060303803828,0.4273939696196172,0.4226801168320602,0.5773198831679399,0.2999999997426792,1
19.400000000000002,0.5557976543032148,0.4442023456967852,0.4097967752524341,0.5902032247475659,0.2999999997413461,1
19.5,0.5367648018347285,0.4632351981652714,0.4005095515812995,0.5994904484187005,0.2999999997400128,1
19.6,0.5162662527392032,0.4837337472607967,0.39518869811787793,0.6048113018821222,0.29999999973867963,1
19.7,0.4951192194800032,0.5048807805199967,0.394046340498232,0.6059536595017679,0.2999999997373462,1
19.8,0.47416676753761194,0.525833232462388,0.39712802091558075,0.6028719790844193,0.29999999973601293,1
19.900000000000002,0.45424420504946184,0.5457557949505382,0.40431088249677877,0.5956891175032212,0.29999999973467956,1
20,0.43614578171055046,0.5638542182894495,0.41530856721813997,0.58469143278186,0.2999999997333464,1
20.1,0.4205930245445861,0.579406975455414,0.429682632096158,0.5703173679038421,0.29999999973201324,1
20.2,0.4082059728985392,0.5917940271014608,0.4468600285256262,0.5531399714743738,0.2999999997306797,1
20.3,0.3994784594305931,0.6005215405694069,0.46615594791910875,0.5338440520808913,0.29999999972934654,1
20.400000000000002,0.3947584225604949,0.605241577439505,0.486801122864211,0.5131988771357889,0.2999999997280132,1
20.5,0.39423403526278117,0.6057659647372188,0.5079724953876678,0.49202750461233224,0.2999999997266799,1
20.6,0.397926203204119,0.6020737967958811,0.52882602967934,0.47117397032066005,0.2999999997253468,1
20.7,0.40568773130035124,0.5943122686996487,0.5485303611363674,0.4514696388636326,0.29999999972401314,1
20.8,0.41720919191998695,0.582790808080013,0.5662999402462734,0.4337000597537266,0.29999999972267966,1
20.900000000000002,0.4320312607873817,0.5679687392126183,0.5814263499669984,0.41857365003300173,0.29999999972134667,1
21,0.4495630287920793,0.5504369712079207,0.5933065480787517,0.4066934519212483,0.2999999997200137,1
21.1,0.4691055596702621,0.530894440329738,0.6014669085742406,0.3985330914257594,0.29999999971868047,1
21.2,0.48987975438789516,0.5101202456121048,0.6055821036329155,0.3944178963670845,0.29999999971734714,1
21.3,0.5110574113605424,0.4889425886394576,0.6054880734145088,0.3945119265854912,0.299999999716014,1
21.400000000000002,0.5317942442369094,0.46820575576309065,0.6011885666071262,0.39881143339287384,0.29999999971468067,1
21.5,0.55126354093128,0.4487364590687199,0.5928549909788808,0.40714500902111916,0.29999999971334756,1
21.6,0.5686891220254457,0.43131087797455436,0.5808195798911039,0.41918042010889617,0.2999999997120145,1
21.7,0.5833762845926502,0.4166237154073497,0.5655621472026844,0.4344378527973156,0.29999999971068086,1
21.8,0.5947394978109439,0.405260502189056,0.5476909586057066,0.45230904139429345,0.29999999970934765,1
21.900000000000002,0.6023257462292416,0.39767425377075843,0.5279184819918616,0.4720815180081383,0.29999999970801405,1
22,0.6058325900637357,0.39416740993626426,0.5070329836060044,0.49296701639399576,0.2999999997066808,1
22.1,0.605120222517639,0.394879777482361,0.48586710235857067,0.5141328976414293,0.29999999970534735,1
22.2,0.6002170434369705,0.39978295656302953,0.46526465513985155,0.5347353448601484,0.2999999997040142,1
22.3,0.591318527098317,0.4086814729016831,0.4460469965034844,0.5539530034965157,0.29999999970268104,1
22.400000000000002,0.5787794292662995,0.4212205707337005,0.42898027385242044,0.5710197261475796,0.29999999970134783,1
22.5,0.5630996442007711,0.43690035579922887,0.4147448835597701,0.58525511644023,0.29999999970001434,1
22.6,0.5449042754502353,0.4550957245497647,0.40390834571259343,0.5960916542874066,0.29999999969868096,1
22.7,0.5249187149460611,0.47508128505393893,0.39690267887700464,0.6030973211229954,0.2999999996973477,1
22.8,0.5039397239153617,0.4960602760846384,0.3940071768813011,0.6059928231186988,0.29999999969601415,1
22.900000000000002,0.48280366852527906,0.517196331474721,0.3953372742524227,0.6046627257475773,0.2999999996946808,1
23,0.4623531766032946,0.5376468233967054,0.40083994420565133,0.5991600557943486,0.29999999969334745,1
23.1,0.4434035447249024,0.5565964552750977,0.41029581265517795,0.5897041873448221,0.2999999996920142,1
23.2,0.42671023491204824,0.5732897650879517,0.4233279039666064,0.5766720960333935,0.299999999690681,1
23.3,0.41293875674639385,0.5870612432536061,0.4394166697858437,0.5605833302141563,0.2999999996893477,1
23.400000000000002,0.40263813560250405,0.597361864397496,0.4579207017923935,0.5420792982076065,0.29999999968801416,1
23.5,0.39621902473877185,0.6037809752612281,0.47810230262494635,0.5218976973750538,0.29999999968668106,1
23.6,0.39393733384794305,0.606062666152057,0.4991568955471594,0.5008431044528406,0.29999999968534785,1
23.7,0.3958840267452641,0.6041159732547359,0.5202451003830607,0.4797548996169393,0.2999999996840145,1
23.8,0.4019814949282325,0.5980185050717676,0.540526196955759,0.45947380304424107,0.29999999968268115,1
23.900000000000002,0.4119866515826769,0.5880133484173231,0.5591916419477612,0.4408083580522388,0.29999999968134766,1
24,0.4255006226869092,0.5744993773130909,0.5754973029714493,0.42450269702855065,0.29999999968001445,1
24.1,0.4419846488602085,0.5580153511397915,0.5887931247790491,0.41120687522095095,0.2999999996786812,1
24.2,0.4607815639991209,0.539218436000879,0.5985490449139211,0.40145095508607886,0.2999999996773479,1
24.3,0.48114199441612804,0.518858005583872,0.6043761256279412,0.3956238743720588,0.29999999967601476,1
24.400000000000002,0.502254234003704,0.49774576599629605,0.6060420596021111,0.39395794039788895,0.29999999967468177,1
24.5,0.5232766043952505,0.47672339560474947,0.603480431306253,0.396519568693747,0.2999999996733485,1
24.6,0.5433710100254145,0.45662898997458545,0.596793364776603,0.403206635223397,0.2999999996720153,1
24.7,0.5617363503554259,0.43826364964457415,0.5862474522527668,0.41375254774723336,0.2999999996706822,1
24.8,0.5776404572234738,0.42235954277652626,0.572263125986433,0.42773687401356697,0.2999999996693487,1
24.900000000000002,0.5904492840787504,0.40955071592124964,0.5553978969342938,0.4446021030657062,0.299999999668015,1
25,0.5996521834165132,0.4003478165834868,0.5363241285555861,0.46367587144441397,0.2999999996666817,1
25.1,0.6048822646826025,0.3951177353173976,0.5158022318028076,0.4841977681971924,0.2999999996653486,1
25.2,0.6059310210420054,0.3940689789579946,0.4946503499367366,0.5053496500632635,0.2999999996640155,1
25.3,0.6027566418883631,0.39724335811163686,0.47371174173651115,0.5262882582634888,0.29999999966268254,1
25.400000000000002,0.5954856797008992,0.4045143202991008,0.45382116343325135,0.5461788365667486,0.2999999996613492,1
25.5,0.5844080047964448,0.4155919952035552,0.4357715896134386,0.5642284103865615,0.299999999660016,1
25.6,0.569965249114674,0.43003475088532594,0.4202825998246129,0.5797174001753872,0.29999999965868285,1
25.7,0.5527331997463653,0.44726680025363474,0.4079716912096546,0.5920283087903454,0.29999999965734964,1
25.8,0.5333988441191527,0.4666011558808472,0.3993296608443889,0.6006703391556111,0.2999999996560163,1
25.900000000000002,0.5127329819767731,0.48726701802322686,0.39470103920702554,0.6052989607929744,0.2999999996546826,1
26,0.49155949602576265,0.5084405039742375,0.3942703548352589,0.6057296451647411,0.2999999996533491,1
26.1,0.47072250633194695,0.5292774936680531,0.3980547777558051,0.601945222244195,0.29999999965201585,1
26.2,0.451052717917281,0.548947282082719,0.40590343496962333,0.5940965650303768,0.2999999996506824,1
26.3,0.433334303172153,0.5666656968278471,0.4175034252822654,0.5824965747177346,0.29999999964934915,1
26.400000000000002,0.41827363937686246,0.5817263606231375,0.4323922936870502,0.5676077063129499,0.29999999964801605,1
26.5,0.40647114766863296,0.593528852331367,0.449976467986771,0.550023532013229,0.29999999964668267,1
26.6,0.39839735614567384,0.6016026438543263,0.46955492264401083,0.5304450773559891,0.2999999996453495,1
26.7,0.39437414139679294,0.6056258586032071,0.4903471264570318,0.5096528735429682,0.2999999996440163,1
26.8,0.3945618962975771,0.6054381037024229,0.5115241598755977,0.4884758401244022,0.299999999642683,1
26.900000000000002,0.39895313565260926,0.6010468643473907,0.5322417614075478,0.4677582385924523,0.2999999996413496,1
27,0.40737279460659004,0.5926272053934101,0.5516739856601779,0.44832601433982205,0.2999999996400165,1
27.1,0.4194852079276522,0.5805147920723479,0.5690461311765389,0.43095386882346104,0.29999999963868307,1
27.2,0.43480749192086793,0.565192508079132,0.5836656253377308,0.4163343746622692,0.2999999996373499,1
